name,colors,types,price,tags
Rise of the Witch-king,"['B', 'G']",['Sorcery'],0.03,"['namesake-spell', 'sacrifice-outlet-creature', 'reanimate-creature', 'removal-creature-sacrifice', 'removal-creature', 'reanimate-artifact', 'reanimate', 'recursion-artifact', 'sacrifice-outlet', 'recursion-creature', 'removal', 'recursion-enchantment', 'recursion-planeswalker', 'recursion-land', 'recursion', 'draft-signpost', 'cycle', 'card-names']"
Rise to Glory,"['B', 'W']",['Sorcery'],0.03,"['reanimate-creature', 'modal', 'faux-targeting', 'reanimate', 'recursion-creature', 'recursion', 'draft-signpost', 'cycle']"
Rise to the Challenge,['R'],['Instant'],0.03,"['boost-power', 'gives-first-strike', 'combat-trick']"
Risen Executioner,['B'],['Creature'],0.02,"['reanimate-self', 'cast-from-graveyard', 'anthem', 'anthem', 'reanimate-cast', 'tribal-zombie', 'typal-creature', 'reanimate', 'typal', 'recursion']"
Risen Necroregent,['B'],['Creature'],0.01,"['unique-type-line', 'intervening-if-clause', 'repeatable-token-generator', 'requires-notation', 'life-loss-matters']"
Risen Reef,"['G', 'U']",['Creature'],0.03,"['alliteration', 'alliteration', 'noncreature-tribal', 'draw', 'ramp', 'card-advantage', 'typal-creature', 'typal', 'draft-signpost', 'cycle', 'card-names']"
Risen Riptide,['U'],['Creature'],0.03,"['alliteration', 'alliteration', 'cast-trigger-you', 'shapechange', 'cast-trigger', 'card-names']"
Risen Sanctuary,"['G', 'W']",['Creature'],0.03,"['french-vanilla', 'flavors-of-vanilla']"
Rishadan Airship,['U'],['Creature'],,"['evasion', 'creature-type-erratum', 'drawback', 'restricted-blocker']"
Rishadan Brigand,['U'],['Creature'],0.45,"['evasion', 'creature-type-erratum', 'drawback', 'removal-creature', 'restricted-blocker', 'removal-artifact', 'removal-land', 'removal-planeswalker', 'removal-enchantment', 'removal-permanent', 'removal', 'cycle']"
Rishadan Cutpurse,['U'],['Creature'],0.04,"['creature-type-erratum', 'virtual-vanilla', 'removal-creature', 'removal-artifact', 'removal-land', 'removal-planeswalker', 'removal-enchantment', 'removal-permanent', 'removal', 'flavors-of-vanilla', 'cycle']"
Rishadan Dockhand,['U'],['Creature'],0.02,['evasion']
Rishadan Footpad,['U'],['Creature'],0.12,"['creature-type-erratum', 'virtual-vanilla', 'removal-creature', 'removal-artifact', 'removal-land', 'removal-planeswalker', 'removal-enchantment', 'removal-permanent', 'removal', 'flavors-of-vanilla', 'cycle']"
Rishadan Pawnshop,['C'],['Artifact'],0.25,['tuck']
Rishadan Port,['C'],['Land'],10.67,['utility-land']
"Rishkar, Peema Renegade",['G'],['Creature'],0.05,"['alliteration', 'alliteration', 'gives-pp-counters', 'ramp', 'mana-dork', 'counters-matter', 'mana-producer', 'cycle', 'card-names']"
Rishkar's Expertise,['G'],['Sorcery'],0.32,"['namesake-spell', 'draw', 'power-matters', 'free-cast-another', 'card-advantage', 'cost-ignorer', 'cycle', 'card-names']"
Rising Chicane,['C'],"['Artifact', 'Land']",,"['intervening-if-clause', 'utility-land', 'type-change', 'animate-self', 'animate-self', 'life-loss-matters', 'animate', 'animate']"
Rising Miasma,['B'],['Sorcery'],0.04,"['gives-pp-counters', 'type-change', 'sweeper-creature-toughness', 'animate-land', 'animate-land', 'sweeper', 'animate', 'animate']"
Rising of the Day,['R'],['Enchantment'],0.03,"['gives-haste', 'synergy-legendary']"
Rising Populace,['W'],['Creature'],0.04,"['gains-pp-counters', 'death-trigger', 'synergy-planeswalker', 'leaves-battlefield-trigger']"
Rising Waters,['U'],['Enchantment'],1.02,"['symmetrical', 'untapper-land']"
Risk Factor,['R'],['Instant'],0.02,"['draw', 'burn-player', 'discard-outlet', 'cast-from-graveyard', 'punisher', 'card-advantage', 'dilemma']"
Risky Move,['R'],['Enchantment'],0.02,"['symmetrical', 'theft-creature', 'faux-targeting', 'theft', 'control-changing-effects']"
Risky Shortcut,['B'],['Sorcery'],0.03,"['draw', 'opponent-loses-life', 'life-payment', 'card-advantage']"
"Risona, Asari Commander","['R', 'W']",['Creature'],0.01,"['intervening-if-clause', 'saboteur', 'gains-indestructible', 'keyword-counter']"
Rite of Belzenlok,['B'],['Enchantment'],0.02,"['namesake-spell', 'sacrifice-outlet-creature', 'sacrifice-outlet', 'card-names']"
Rite of Consumption,['B'],['Sorcery'],0.04,"['lifegain', 'sacrifice-outlet-creature', 'burn-player', 'power-matters', 'removal-planeswalker-burn', 'drain-life', 'inverted-effects', 'removal-planeswalker', 'sacrifice-outlet', 'removal']"
Rite of Flame,['R'],['Sorcery'],0.55,"['ramp', 'adds-multiple-mana', 'adds-multiple-mana', 'name-matters', 'cycle']"
Rite of Harmony,"['G', 'W']",['Instant'],0.02,"['draw', 'creaturefall', 'cast-from-graveyard', 'synergy-enchantment', 'card-advantage', 'cycle']"
Rite of Oblivion,"['B', 'W']",['Sorcery'],0.03,"['cast-from-graveyard', 'removal-creature', 'removal-artifact', 'removal-planeswalker', 'removal-enchantment', 'sacrifice-outlet', 'removal', 'cycle']"
Rite of Passage,['G'],['Enchantment'],0.02,['gives-pp-counters']
Rite of Replication,['U'],['Sorcery'],,"['alliteration', 'alliteration', 'copy-creature', 'copy', 'cycle', 'card-names']"
Rite of Ruin,['R'],['Sorcery'],0.02,"['alliteration', 'alliteration', 'sacrifice-outlet-creature', 'sacrifice-outlet-artifact', 'removal-creature-sacrifice', 'sacrifice-outlet-land', 'removal-creature', 'removal-artifact', 'sacrifice-outlet', 'sweeper', 'removal', 'card-names']"
Rite of the Dragoncaller,['R'],['Enchantment'],0.03,"['repeatable-token-generator', 'cast-trigger-you', 'synergy-instant', 'synergy-sorcery', 'cast-trigger']"
Rite of the Moth,"['B', 'W']",['Sorcery'],0.03,"['reanimate-creature', 'cast-from-graveyard', 'reanimate', 'recursion-creature', 'recursion', 'draft-signpost', 'cycle']"
Rite of the Raging Storm,['R'],['Enchantment'],0.77,"['alliteration', 'alliteration', 'repeatable-token-generator', 'unique-token', 'synergy-planeswalker', 'donate-token', 'temporary-token', 'card-names']"
Rite of the Serpent,['B'],['Sorcery'],0.04,"['removal-creature-destroy', 'pp-counters-matter', 'counters-matter', 'out-of-color-token', 'removal-creature', 'removal']"
Rite of Undoing,['U'],['Instant'],0.03,"['graveyard-fuel', 'removal-creature', 'rescue-creature', 'bounce', 'removal-artifact', 'removal-planeswalker', 'removal-enchantment', 'rescue', 'removal']"
Rites of Flourishing,['G'],['Enchantment'],,"['draw', 'repeatable-draw', 'ramp', 'symmetrical', 'group-hug', 'card-advantage', 'extra-land']"
Rites of Initiation,['R'],['Instant'],0.04,"['discard-outlet', 'power-boost-to-all', 'cycle']"
Rites of Reaping,"['B', 'G']",['Sorcery'],0.03,"['alliteration', 'alliteration', 'removal-creature-toughness', 'combat-trick', 'removal-creature', 'giant-growth', 'inverted-effects', 'enlarge', 'removal', 'card-names']"
Rites of Refusal,['U'],['Instant'],0.04,"['alliteration', 'alliteration', 'discard-outlet', 'counterspell-soft', 'counterspell', 'cycle', 'card-names', 'blue-effect']"
Rites of Spring,['G'],['Sorcery'],0.04,"['discard-outlet', 'tutor-to-hand', 'tutor-land-basic', 'tutor-land', 'tutor-to', 'tutor', 'cycle']"
"Rith, Liberated Primeval","['G', 'R', 'W']",['Creature'],0.07,"['evasion', 'intervening-if-clause', 'noncreature-tribal', 'repeatable-token-generator', 'rhystic', 'typal-creature', 'typal', 'dilemma', 'cycle']"
"Rith, the Awakener","['G', 'R', 'W']",['Creature'],0.02,"['evasion', 'creature-type-erratum', 'repeatable-token-generator', 'saboteur', 'hate-color', 'cycle']"
Rith's Attendant,['C'],"['Artifact', 'Creature']",0.12,"['namesake-spell', 'ramp', 'adds-multiple-mana', 'adds-multiple-mana', 'martyr', 'sacrifice-self', 'mana-filter', 'mana-producer', 'cycle', 'card-names']"
Rith's Grove,['C'],['Land'],0.04,"['namesake-spell', 'rescue-land', 'bounce', 'rescue', 'cycle-land', 'cycle', 'card-names']"
Ritual Guardian,['W'],['Creature'],0.03,"['intervening-if-clause', 'lifegain']"
Ritual of Hope,['W'],['Instant'],0.03,"['power-boost-to-all', 'combat-trick']"
Ritual of Rejuvenation,['W'],['Instant'],0.03,"['alliteration', 'alliteration', 'lifegain', 'draw', 'cantrip', 'card-advantage', 'card-names']"
Ritual of Restoration,['W'],['Sorcery'],0.03,"['alliteration', 'alliteration', 'card-advantage', 'regrowth', 'recursion-artifact', 'recursion', 'card-names']"
Ritual of Soot,['B'],['Sorcery'],0.02,"['sweeper-creature-destroy', 'sweeper']"
Ritual of Steel,['W'],['Enchantment'],0.09,"['draw', 'delayed-triggered-ability', 'boost-toughness', 'card-advantage']"
Ritual of Subdual,['G'],['Enchantment'],0.02,"['intervening-if-clause', 'drawback', 'upkeep-cost', 'mana-filter']"
Ritual of the Machine,['B'],['Sorcery'],0.02,"['sacrifice-outlet-creature', 'theft-creature', 'theft', 'sacrifice-outlet', 'control-changing-effects']"
Ritual of the Returned,['B'],['Instant'],0.03,"['alliteration', 'alliteration', 'power-matters', 'graveyard-fuel', 'graveyard-fuel-creature', 'toughness-matters', 'card-names']"
Rivalry,['R'],['Enchantment'],0.02,"['intervening-if-clause', 'single-english-word-name', 'burn-player', 'symmetrical', 'card-names']"
Rivals' Duel,['R'],['Sorcery'],,"['removal-creature-burn', 'removal-creature', 'removal-creature-fight', 'removal']"
Rivaz of the Claw,"['B', 'R']",['Creature'],0.02,"['evasion', 'creature-type-erratum', 'unique-type-line', 'cast-trigger-you', 'ramp', 'reanimate-creature', 'adds-multiple-mana', 'adds-multiple-mana', 'mana-dork', 'restricted-mana', 'cast-trigger', 'reanimate-cast', 'mana-producer', 'typal-creature', 'reanimate', 'recursion-creature', 'typal', 'recursion', 'cycle']"
Riven Turnbull,"['B', 'U']",['Creature'],0.04,"['creature-type-erratum', 'ramp', 'mana-dork', 'mana-producer']"
Rivendell,['C'],['Land'],0.02,"['mana-sink', 'utility-land', 'top-deck-manipulation', 'synergy-legendary', 'cycle-land', 'cycle']"
River Bear,['G'],['Creature'],0.03,"['evasion', 'french-vanilla', 'flavors-of-vanilla']"
River Darter,['U'],['Creature'],0.03,"['evasion', 'hate-set-mechanic', 'hate-tribal']"
River Delta,['C'],['Land'],,"['cycle-land', 'cycle-dual-land', 'cycle']"
River Herald Guide,['G'],['Creature'],0.03,"['gains-pp-counters', 'virtual-french-vanilla', 'top-deck-manipulation', 'mill-self', 'surveil', 'mill', 'flavors-of-vanilla']"
River Herald Scout,['U'],['Creature'],0.03,"['gains-pp-counters', 'virtual-vanilla', 'top-deck-manipulation', 'mill-self', 'surveil', 'mill', 'flavors-of-vanilla']"
River Heralds' Boon,['G'],['Instant'],0.04,"['noncreature-tribal', 'gives-pp-counters', 'combat-trick', 'giant-growth', 'giant-growth-with-set-mechanic', 'enlarge', 'typal-creature', 'typal']"
River Hoopoe,"['G', 'U']",['Creature'],0.04,"['evasion', 'lifegain', 'draw', 'repeatable-draw', 'card-advantage', 'draft-signpost', 'cycle']"
River Kaijin,['U'],['Creature'],0.04,[]
River Kelpie,['U'],['Creature'],,"['intervening-if-clause', 'draw', 'death-trigger-self', 'death-trigger', 'reanimate-self', 'cast-trigger', 'card-advantage', 'leaves-battlefield-trigger', 'reanimate', 'recursion', 'cycle']"
River Merfolk,['U'],['Creature'],0.06,['evasion']
River of Tears,['C'],['Land'],0.26,"['landfall', 'lands-matter', 'cycle-land', 'cycle-dual-land', 'cycle']"
River Serpent,['U'],['Creature'],0.03,"['draw', 'drawback', 'activate-from-hand', 'activate-from-hand', 'card-advantage', 'cards-in-graveyard-matter']"
River Sneak,['U'],['Creature'],0.03,"['evasion', 'noncreature-tribal', 'unblockable', 'typal-creature', 'typal']"
River Song,"['R', 'U']",['Creature'],,"['unique-type-line', 'gains-pp-counters', 'burn-player', 'power-matters', 'power-matters-self']"
River Song's Diary,['C'],['Artifact'],,"['intervening-if-clause', 'namesake-spell', 'synergy-instant', 'synergy-sorcery', 'free-cast-another', 'theft-cast', 'cast-trigger', 'theft', 'control-changing-effects', 'card-names']"
River's Favor,['U'],['Enchantment'],,[]
River's Grasp,"['B', 'U']",['Sorcery'],0.04,"['discard', 'removal-creature-bounce', 'discard-with-set-mechanic', 'removal-creature', 'thoughtseize', 'hand-disruption', 'removal', 'cycle']"
River's Rebuke,['U'],['Sorcery'],,"['alliteration', 'alliteration', 'sweeper-one-sided', 'bounce', 'sweeper', 'card-names']"
Riverchurn Monument,['U'],['Artifact'],0.02,"['mill-any', 'mill', 'cards-in-graveyard-matter']"
Riverfall Mimic,"['R', 'U']",['Creature'],0.04,"['evasion', 'cast-trigger-you', 'shapechange', 'synergy-red', 'unblockable', 'synergy-blue', 'cast-trigger', 'cycle']"
Riverpyre Verge,['C'],['Land'],0.17,[]
Riverwheel Aerialists,['U'],['Creature'],0.09,"['evasion', 'french-vanilla', 'cast-trigger-you', 'synergy-noncreature', 'cast-trigger', 'flavors-of-vanilla']"
Riverwise Augur,['U'],['Creature'],,"['virtual-vanilla', 'draw', 'top-deck-manipulation', 'card-advantage', 'flavors-of-vanilla']"
Riveteers Ascendancy,"['B', 'G', 'R']",['Enchantment'],0.02,"['mana-value-matters', 'reanimate-creature', 'reanimate', 'recursion-creature', 'recursion', 'cycle']"
Riveteers Charm,"['B', 'G', 'R']",['Instant'],0.03,"['modal', 'hate-graveyard', 'removal-creature-sacrifice', 'impulsive-draw', 'removal-creature', 'card-advantage', 'charm', 'removal-planeswalker', 'removal', 'red-effect', 'cycle']"
Riveteers Confluence,"['B', 'G', 'R']",['Sorcery'],0.15,"['draw', 'ramp', 'life-payment', 'modal', 'sweeper-creature-burn', 'sweeper-one-sided', 'card-advantage', 'reanimate', 'sweeper', 'recursion-land', 'recursion', 'cycle']"
Riveteers Decoy,['G'],['Creature'],0.03,"['draw', 'delayed-triggered-ability', 'card-advantage', 'gains-haste', 'force-blocker']"
Riveteers Initiate,['R'],['Creature'],0.01,"['creature-type-erratum', 'unique-type-line', 'offcolor-ability', 'cycle']"
Riveteers Overlook,['C'],['Land'],0.03,"['lifegain', 'sacrifice-self', 'tutor-land-basic', 'reflexive-trigger', 'tutor-land-to-battlefield', 'tutor-to-battlefield', 'tutor-land', 'tutor-to', 'tutor', 'cycle']"
Riveteers Provocateur,"['B', 'R']",['Creature'],,"['evasion', 'draw', 'virtual-french-vanilla', 'delayed-triggered-ability', 'gives-haste', 'card-advantage', 'gains-haste', 'flavors-of-vanilla']"
Riveteers Requisitioner,['R'],['Creature'],0.03,"['alliteration', 'alliteration', 'creature-type-erratum', 'ramp', 'delayed-triggered-ability', 'death-trigger-self', 'death-trigger', 'gains-haste', 'leaves-battlefield-trigger', 'card-names']"
Rix Maadi Guildmage,"['B', 'R']",['Creature'],0.03,"['mana-sink', 'opponent-loses-life', 'hate-blocker', 'removal-creature-toughness', 'repeatable-removal', 'removal-creature', 'life-loss-matters', 'removal', 'cycle']"
Rix Maadi Reveler,['R'],['Creature'],0.02,"['virtual-vanilla', 'discard-outlet', 'bear-with-set-s-mechanic', 'bear-with-set-s-mechanic', 'rummage', 'life-loss-matters', 'card-advantage', 'red-effect', 'flavors-of-vanilla']"
"Rix Maadi, Dungeon Palace",['C'],['Land'],,"['discard-outlet', 'utility-land', 'discard', 'virtual-legendary', 'cycle']"
RMS Titanic,['R'],['Artifact'],,"['evasion', 'ramp', 'saboteur', 'tap-fuel-creature', 'type-change', 'animate-self', 'animate-self', 'animate', 'animate']"
Road of Return,['G'],['Sorcery'],1.25,"['alliteration', 'alliteration', 'modal', 'regrowth-creature', 'synergy-commander', 'card-advantage', 'regrowth', 'recursion-artifact', 'recursion-creature', 'recursion-enchantment', 'recursion-planeswalker', 'recursion-land', 'recursion', 'card-names']"
Road Rage,['R'],['Instant'],0.01,"['alliteration', 'alliteration', 'noncreature-tribal', 'removal-creature-burn', 'removal-planeswalker-burn', 'removal-creature', 'synergy-vehicle', 'typal-creature', 'removal-planeswalker', 'removal', 'typal', 'card-names']"
Roadside Assistance,['W'],['Enchantment'],0.01,"['lifegain', 'gives-lifelink', 'synergy-vehicle', 'typal-creature', 'typal']"
Roadside Blowout,['U'],['Sorcery'],0.01,"['draw', 'mana-value-matters', 'cantrip', 'removal-creature-bounce', 'removal-creature', 'card-advantage', 'removal']"
Roadside Reliquary,['C'],['Land'],0.03,"['alliteration', 'alliteration', 'draw', 'synergy-artifact', 'utility-land', 'sacrifice-self', 'synergy-enchantment', 'card-advantage', 'card-names']"
"Roalesk, Apex Hybrid","['G', 'U']",['Creature'],,"['evasion', 'gives-pp-counters', 'death-trigger-self', 'death-trigger', 'unique-mana-cost', 'leaves-battlefield-trigger']"
"Roalesk, Prime Specimen","['G', 'U']",['Creature'],,"['evasion', 'mana-sink', 'copy-creature', 'turn-face-up-trigger-self', 'copy', 'face-up-face-down-effects']"
Roaming Ghostlight,['U'],['Creature'],0.01,"['evasion', 'virtual-french-vanilla', 'removal-creature-bounce', 'removal-creature', 'removal', 'hate-tribal', 'flavors-of-vanilla']"
Roaming Throne,['C'],"['Artifact', 'Creature']",0.03,"['type-change', 'rhystic', 'typal-creature', 'typal', 'dilemma']"
Roar of Challenge,['G'],['Sorcery'],0.03,"['protects-creature', 'power-matters', 'gives-indestructible', 'force-blocker', 'protects-permanent']"
Roar of Jukai,['G'],['Instant'],0.03,"['hate-blocker', 'selective-group-hug', 'group-hug', 'synergy-forest', 'cycle']"
Roar of Reclamation,['W'],['Sorcery'],0.02,"['alliteration', 'alliteration', 'reanimate-artifact', 'reanimate', 'recursion-artifact', 'recursion', 'card-names']"
Roar of Resistance,['R'],['Enchantment'],1.89,"['alliteration', 'alliteration', 'attack-trigger', 'attack-trigger', 'synergy-attacker', 'gives-haste', 'multiplayer', 'synergy-token', 'card-names']"
Roar of the Crowd,['R'],['Sorcery'],0.03,"['noncreature-tribal', 'burn-any', 'burn-player', 'removal-creature-burn', 'removal-planeswalker-burn', 'burn-with-set-mechanic', 'removal-creature', 'typal-creature', 'removal-battle-burn', 'removal-planeswalker', 'removal', 'typal', 'cycle']"
Roar of the Kha,['W'],['Instant'],0.07,"['power-boost-to-all', 'untapper-creature', 'modal']"
Roaring Earth,['G'],['Enchantment'],0.03,"['gives-pp-counters', 'mana-sink', 'gives-haste', 'activate-from-hand', 'activate-from-hand', 'type-change', 'landfall', 'color-change', 'animate-land', 'animate-land', 'lands-matter', 'synergy-vehicle', 'animate', 'animate']"
Roaring Primadox,['G'],['Creature'],0.05,"['rescue-creature', 'bounce', 'rescue']"
Roaring Slagwurm,['G'],['Creature'],0.02,"['attack-trigger', 'attack-trigger', 'synergy-attacker-self', 'hate-set-mechanic', 'hate-artifact', 'tapper-artifact']"
Roast,['R'],['Sorcery'],0.03,"['single-english-word-name', 'removal-creature-burn', 'removal-creature', 'removal', 'card-names']"
Rob the Archives,['R'],['Sorcery'],0.03,"['intervening-if-clause', 'sacrifice-outlet-creature', 'power-matters', 'impulsive-draw', 'card-advantage', 'sacrifice-outlet', 'red-effect']"
